0	0	6694	181	181	
34100	0.00341	6649	130	6	14	11	125	31	
34200	0.00342	6649	130	6	14	11	125	31	
34300	0.00343	6649	130	6	14	11	125	31	
34400	0.00344	6649	130	6	14	11	125	31	
34500	0.00345	6649	130	6	14	11	125	31	
34600	0.00346	6648	130	6	14	12	124	31	
34700	0.00347	6648	129	6	14	12	123	32	
34800	0.00348	6648	128	6	14	12	122	33	
34900	0.00349	6647	127	7	14	12	122	33	
35000	0.0035	6647	127	7	14	12	122	33	
35100	0.00351	6647	127	7	14	12	122	33	
35200	0.00352	6646	127	7	14	12	1	122	32	
35300	0.00353	6646	127	7	14	12	1	122	32	
35400	0.00354	6646	127	7	14	12	1	122	32	
35500	0.00355	6646	127	7	14	12	1	122	32	
35600	0.00356	6646	127	7	14	12	1	122	32	
35700	0.00357	6646	126	6	15	11	1	121	33	
35800	0.00358	6645	126	6	16	11	121	33	
35900	0.00359	6645	126	6	16	11	121	33	
36000	0.0036	6645	126	6	16	11	121	33	
36100	0.00361	6645	126	6	16	11	121	33	
36200	0.00362	6645	126	6	16	11	121	33	
36300	0.00363	6645	126	6	16	11	121	33	
36400	0.00364	6645	126	6	16	11	121	33	
36500	0.00365	6644	126	6	16	12	120	33	
36600	0.00366	6644	126	6	16	12	120	33	
36700	0.00367	6644	126	6	16	12	120	33	
36800	0.00368	6644	126	6	16	12	120	33	
36900	0.00369	6644	126	6	16	12	120	33	
37000	0.0037	6644	126	6	16	12	120	33	
37100	0.00371	6644	126	6	16	12	120	33	
37200	0.00372	6644	126	6	16	12	120	33	
37300	0.00373	6644	126	6	16	12	120	33	
37400	0.00374	6644	126	6	16	12	120	33	
37500	0.00375	6644	126	6	16	12	120	33	
37600	0.00376	6644	126	6	16	12	120	33	
37700	0.00377	6644	126	6	16	12	120	33	
37800	0.00378	6643	124	6	17	11	119	34	
37900	0.00379	6643	124	6	17	11	119	34	
38000	0.0038	6643	123	6	17	11	118	35	
38100	0.00381	6643	123	6	17	11	118	35	
38200	0.00382	6643	123	6	17	11	118	35	
38300	0.00383	6643	123	6	17	11	118	35	
38400	0.00384	6643	123	6	17	11	118	35	
38500	0.00385	6643	123	6	17	11	118	35	
38600	0.00386	6643	123	6	17	11	118	35	
38700	0.00387	6643	123	6	17	11	118	35	
38800	0.00388	6643	123	6	17	11	118	35	
38900	0.00389	6643	123	6	17	11	118	35	
39000	0.0039	6643	123	6	17	11	118	35	
39100	0.00391	6643	123	6	17	11	118	35	
39200	0.00392	6642	123	12	6	17	117	35	
39300	0.00393	6642	123	12	6	17	117	35	
39400	0.00394	6642	123	12	6	17	117	35	
39500	0.00395	6642	123	12	6	17	117	35	
39600	0.00396	6642	122	12	6	17	116	36	
39700	0.00397	6642	122	12	6	17	116	36	
39800	0.00398	6642	122	12	6	17	116	36	
39900	0.00399	6642	122	12	6	17	116	36	
40000	0.004	6642	122	12	6	17	116	36	
40100	0.00401	6642	122	12	6	17	116	36	
40200	0.00402	6642	122	12	6	17	116	36	
40300	0.00403	6641	122	13	6	17	115	36	
40400	0.00404	6641	122	13	6	17	115	36	
40500	0.00405	6641	122	13	6	17	115	36	
40600	0.00406	6641	122	13	6	17	115	36	
40700	0.00407	6641	122	13	6	17	115	36	
40800	0.00408	6641	122	13	6	17	115	36	
40900	0.00409	6641	122	13	6	17	115	36	
41000	0.0041	6641	122	13	6	17	115	36	
41100	0.00411	6641	122	13	6	17	115	36	
41200	0.00412	6641	122	13	6	17	115	36	
41300	0.00413	6641	122	13	6	17	115	36	
41400	0.00414	6641	122	13	6	17	115	36	
41500	0.00415	6641	122	13	6	17	115	36	
41600	0.00416	6641	122	13	6	17	115	36	
41700	0.00417	6641	122	13	6	17	115	36	
41800	0.00418	6640	121	14	6	17	113	37	
41900	0.00419	6640	121	14	6	17	113	37	
42000	0.0042	6640	121	14	6	17	113	37	
42100	0.00421	6640	121	14	6	17	113	37	
42200	0.00422	6640	120	14	6	17	112	38	
42300	0.00423	6640	119	14	6	17	111	39	
42400	0.00424	6640	119	14	6	17	111	39	
42500	0.00425	6639	118	14	7	17	111	39	
42600	0.00426	6638	118	14	7	17	1	111	38	
42700	0.00427	6638	118	14	7	17	1	111	38	
42800	0.00428	6638	118	14	7	17	1	111	38	
42900	0.00429	6638	118	14	7	17	1	111	38	
43000	0.0043	6638	117	14	7	17	1	110	39	
43100	0.00431	6638	117	14	7	17	1	110	39	
43200	0.00432	6638	117	14	7	17	1	110	39	
43300	0.00433	6637	117	14	7	18	110	39	
43400	0.00434	6637	117	14	7	18	110	39	
43500	0.00435	6637	117	14	7	18	110	39	
43600	0.00436	6637	117	14	7	18	110	39	
43700	0.00437	6637	117	14	7	18	110	39	
43800	0.00438	6637	117	14	7	18	110	39	
43900	0.00439	6637	117	14	7	18	110	39	
44000	0.0044	6637	117	14	7	18	110	39	
44100	0.00441	6637	117	14	7	18	110	39	
44200	0.00442	6637	117	14	7	18	110	39	
44300	0.00443	6637	117	14	7	18	110	39	
44400	0.00444	6637	117	14	7	18	110	39	
44500	0.00445	6637	117	14	7	18	110	39	
44600	0.00446	6637	117	14	7	18	110	39	
44700	0.00447	6637	117	14	7	18	110	39	
44800	0.00448	6637	117	14	7	18	110	39	
44900	0.00449	6637	117	14	7	18	110	39	
45000	0.0045	6637	117	14	7	18	110	39	
45100	0.00451	6637	117	14	7	18	110	39	
45200	0.00452	6637	117	14	7	18	110	39	
45300	0.00453	6637	117	14	7	18	110	39	
45400	0.00454	6637	117	14	7	18	110	39	
45500	0.00455	6637	116	14	7	18	109	40	
45600	0.00456	6637	116	14	7	18	109	40	
45700	0.00457	6637	115	14	7	18	108	41	
45800	0.00458	6637	115	14	7	18	108	41	
45900	0.00459	6637	115	14	7	18	108	41	
46000	0.0046	6637	115	14	7	18	108	41	
46100	0.00461	6637	115	14	7	18	108	41	
46200	0.00462	6637	115	14	7	18	108	41	
46300	0.00463	6637	115	14	7	18	108	41	
46400	0.00464	6637	115	14	7	18	108	41	
46500	0.00465	6637	115	14	7	18	108	41	
46600	0.00466	6637	115	14	7	18	108	41	
46700	0.00467	6637	115	14	7	18	108	41	
46800	0.00468	6637	115	14	7	18	108	41	
46900	0.00469	6637	115	14	7	18	108	41	
47000	0.0047	6637	115	14	7	18	108	41	
47100	0.00471	6637	115	14	7	18	108	41	
47200	0.00472	6637	115	14	7	18	108	41	
47300	0.00473	6637	115	14	7	18	108	41	
47400	0.00474	6637	115	14	7	18	108	41	
47500	0.00475	6637	115	14	7	18	108	41	
47600	0.00476	6637	115	14	7	18	108	41	
47700	0.00477	6637	115	14	7	18	108	41	
47800	0.00478	6636	115	15	7	18	107	41	
47900	0.00479	6636	115	15	7	18	107	41	
48000	0.0048	6636	115	15	7	18	107	41	
48100	0.00481	6636	115	15	7	18	107	41	
48200	0.00482	6636	115	15	7	18	107	41	
48300	0.00483	6636	115	15	7	18	107	41	
48400	0.00484	6636	115	15	7	18	107	41	
48500	0.00485	6636	115	15	7	18	107	41	
48600	0.00486	6636	115	15	7	18	107	41	
48700	0.00487	6636	115	15	7	18	107	41	
48800	0.00488	6636	115	15	7	18	107	41	
48900	0.00489	6635	115	16	7	18	106	41	
49000	0.0049	6635	115	16	7	18	106	41	
49100	0.00491	6635	115	16	7	18	106	41	
49200	0.00492	6635	115	16	7	18	106	41	
49300	0.00493	6635	115	16	7	18	106	41	
49400	0.00494	6635	115	16	7	18	106	41	
49500	0.00495	6635	115	16	7	18	106	41	
49600	0.00496	6633	114	19	16	7	105	41	
49700	0.00497	6633	114	19	16	7	105	41	
49800	0.00498	6633	114	19	16	7	105	41	
49900	0.00499	6633	114	19	16	7	105	41	
50000	0.005	6632	114	19	17	7	104	41	
50100	0.00501	6632	114	19	17	7	104	41	
50200	0.00502	6632	114	19	17	7	104	41	
50300	0.00503	6632	114	19	17	7	104	41	
50400	0.00504	6632	114	19	17	7	104	41	
50500	0.00505	6632	114	19	17	7	104	41	
50600	0.00506	6632	114	19	17	7	104	41	
50700	0.00507	6632	114	19	17	7	104	41	
50800	0.00508	6632	114	19	17	7	104	41	
50900	0.00509	6632	114	19	17	7	104	41	
51000	0.0051	6632	114	19	17	7	104	41	
51100	0.00511	6631	113	19	17	8	104	41	
51200	0.00512	6631	113	19	17	8	104	41	
51300	0.00513	6631	113	19	17	8	104	41	
51400	0.00514	6631	113	19	17	8	104	41	
51500	0.00515	6631	113	19	17	8	104	41	
51600	0.00516	6631	113	19	17	8	104	41	
51700	0.00517	6631	113	19	17	8	104	41	
51800	0.00518	6631	113	19	17	8	104	41	
51900	0.00519	6631	113	19	17	8	104	41	
52000	0.0052	6631	113	19	17	8	104	41	
52100	0.00521	6631	113	20	16	7	104	41	
52200	0.00522	6631	113	20	16	7	104	41	
52300	0.00523	6631	113	20	16	7	104	41	
52400	0.00524	6631	113	20	16	7	104	41	
52500	0.00525	6631	113	20	16	7	104	41	
52600	0.00526	6630	113	20	17	7	103	41	
52700	0.00527	6630	112	20	17	7	102	42	
52800	0.00528	6630	112	20	17	7	102	42	
52900	0.00529	6630	112	20	17	7	102	42	
53000	0.0053	6630	112	20	17	7	102	42	
53100	0.00531	6630	112	20	17	7	102	42	
53200	0.00532	6629	112	20	18	7	101	42	
53300	0.00533	6629	112	20	18	7	101	42	
53400	0.00534	6629	112	20	18	7	101	42	
53500	0.00535	6629	112	20	18	7	101	42	
53600	0.00536	6629	112	20	18	7	101	42	
53700	0.00537	6629	112	20	18	7	101	42	
53800	0.00538	6629	112	20	18	7	101	42	
53900	0.00539	6629	112	20	18	7	101	42	
54000	0.0054	6629	112	20	18	7	101	42	
54100	0.00541	6629	112	20	18	7	101	42	
54200	0.00542	6628	111	20	18	8	101	42	
54300	0.00543	6628	111	20	18	8	101	42	
54400	0.00544	6628	111	20	18	8	101	42	
54500	0.00545	6628	111	20	18	8	101	42	
54600	0.00546	6628	111	20	18	8	101	42	
54700	0.00547	6628	111	20	18	8	101	42	
54800	0.00548	6628	111	20	18	8	101	42	
54900	0.00549	6628	111	20	18	8	101	42	
55000	0.0055	6628	111	20	18	8	101	42	
55100	0.00551	6628	111	20	18	8	101	42	
55200	0.00552	6628	111	20	18	8	101	42	
55300	0.00553	6627	110	20	18	9	101	42	
55400	0.00554	6627	110	20	18	9	101	42	
55500	0.00555	6627	110	20	18	9	101	42	
55600	0.00556	6627	110	20	18	9	101	42	
55700	0.00557	6626	110	20	19	9	100	42	
55800	0.00558	6625	110	20	19	9	1	100	41	
55900	0.00559	6625	110	20	19	9	1	100	41	
56000	0.0056	6625	110	20	19	9	1	100	41	
56100	0.00561	6625	110	20	19	9	1	100	41	
56200	0.00562	6625	110	20	19	9	1	100	41	
56300	0.00563	6625	110	20	19	9	1	100	41	
56400	0.00564	6625	110	20	19	9	1	100	41	
56500	0.00565	6625	110	20	19	9	1	100	41	
56600	0.00566	6625	110	20	19	9	1	100	41	
56700	0.00567	6625	110	20	19	9	1	100	41	
56800	0.00568	6625	110	20	19	9	1	100	41	
56900	0.00569	6624	110	21	19	9	100	41	
57000	0.0057	6624	110	21	19	9	100	41	
57100	0.00571	6624	110	21	19	9	100	41	
57200	0.00572	6624	110	21	19	9	100	41	
57300	0.00573	6624	109	21	19	9	99	42	
57400	0.00574	6624	109	21	19	9	99	42	
57500	0.00575	6624	109	21	19	9	99	42	
57600	0.00576	6624	109	21	19	9	99	42	
57700	0.00577	6623	108	21	20	9	97	43	
57800	0.00578	6623	108	21	20	9	97	43	
57900	0.00579	6623	108	21	20	9	97	43	
58000	0.0058	6623	108	21	20	9	97	43	
58100	0.00581	6623	108	21	20	9	97	43	
58200	0.00582	6623	108	21	20	9	97	43	
58300	0.00583	6622	107	21	20	10	97	43	
